date,product_id,category,price,user_id,age,gender,location,number_of_reviews,average_rating,purchase_frequency,ad_spend,sales
2028-06-03,P3077,Furniture,973.61,U978,45,Female,IL,49,3.4,3,708.15,1099.03
2028-06-04,P3078,Clothing,99.47,U321,25,Male,IL,27,1.5,5,566.39,3653.22
2028-06-05,P3079,Clothing,476.35,U918,57,Female,IL,28,3.0,9,874.76,4821.84
2028-06-06,P3080,Clothing,262.45,U96,39,Male,NV,49,3.9,1,1382.33,1813.84
2028-06-07,P3081,Furniture,19.39,U515,18,Male,NY,26,2.3,8,319.0,639.85
2028-06-08,P3082,Furniture,25.36,U280,33,Male,FL,22,3.5,2,684.39,3080.35
2028-06-09,P3083,Furniture,343.54,U958,29,Male,IL,37,1.1,1,1760.88,811.81
2028-06-10,P3084,Electronics,326.47,U664,19,Female,TX,5,2.1,8,225.6,2983.31
2028-06-11,P3085,Clothing,236.13,U578,32,Male,OR,22,3.1,3,1175.57,284.53
2028-06-12,P3086,Clothing,605.52,U854,64,Male,IL,43,3.8,7,927.83,2715.53
2028-06-13,P3087,Electronics,676.55,U506,62,Male,TX,9,3.1,1,390.82,2559.6
2028-06-14,P3088,Books,580.63,U365,64,Male,TX,43,1.1,8,1264.49,3523.61
2028-06-15,P3089,Books,554.32,U677,57,Female,TX,25,4.3,3,1957.77,2232.95
2028-06-16,P3090,Electronics,772.67,U571,54,Male,TX,34,1.5,7,1993.8,2253.35
2028-06-17,P3091,Electronics,184.41,U355,54,Female,CA,39,1.9,4,689.44,120.95
2028-06-18,P3092,Furniture,426.84,U95,52,Female,NY,13,3.5,9,1416.3,4982.06
2028-06-19,P3093,Clothing,297.6,U705,23,Male,TX,48,1.2,8,813.91,1887.94
2028-06-20,P3094,Electronics,401.06,U452,49,Female,TX,22,4.0,3,1483.4,100.09
2028-06-21,P3095,Books,462.05,U305,29,Male,OR,19,1.8,3,749.45,4680.85
2028-06-22,P3096,Electronics,80.16,U114,27,Male,TX,7,3.8,2,820.93,2482.57
2028-06-23,P3097,Books,764.79,U686,55,Female,OR,32,3.4,1,1436.82,4906.79
2028-06-24,P3098,Furniture,560.04,U355,51,Male,OR,24,1.1,9,1178.11,303.18
2028-06-25,P3099,Furniture,139.03,U583,57,Female,FL,2,2.0,5,1041.81,2249.24
2028-06-26,P3100,Books,217.23,U356,56,Female,FL,41,2.2,8,1979.99,1674.14
2028-06-27,P3101,Clothing,495.38,U381,60,Female,CA,13,3.6,2,1280.65,2136.54
2028-06-28,P3102,Clothing,987.32,U546,59,Male,IL,40,1.9,6,1022.48,3964.56
2028-06-29,P3103,Furniture,62.47,U485,60,Female,NV,33,4.0,9,1941.89,2777.39
2028-06-30,P3104,Furniture,574.5,U471,46,Female,NV,7,2.3,3,778.29,1750.99
2028-07-01,P3105,Clothing,250.72,U232,55,Female,NV,40,4.5,4,1304.3,3133.4
2028-07-02,P3106,Clothing,909.65,U886,52,Female,TX,0,4.2,4,1065.16,4777.66
2028-07-03,P3107,Clothing,437.45,U812,58,Male,TX,41,1.8,5,800.17,3280.05
2028-07-04,P3108,Furniture,973.61,U209,26,Male,NV,43,2.4,2,1950.42,2407.38
2028-07-05,P3109,Furniture,567.97,U243,55,Female,IL,15,2.2,8,521.59,2950.65
2028-07-06,P3110,Furniture,996.21,U863,48,Male,FL,44,4.3,7,344.97,1724.09
2028-07-07,P3111,Furniture,809.84,U462,49,Male,FL,22,2.1,8,1256.63,4994.14
2028-07-08,P3112,Furniture,679.17,U572,33,Female,NY,7,4.8,9,644.79,1829.1
2028-07-09,P3113,Books,909.71,U971,46,Female,CA,16,4.0,5,1484.96,606.1
2028-07-10,P3114,Furniture,30.09,U210,34,Female,TX,16,1.7,3,852.67,1827.72
2028-07-11,P3115,Electronics,379.53,U170,57,Female,IL,9,1.3,7,700.26,3781.61
2028-07-12,P3116,Clothing,900.81,U828,28,Female,NY,4,2.8,6,1960.82,2037.81
2028-07-13,P3117,Clothing,277.57,U255,62,Female,NY,25,1.6,8,1471.46,1787.27
2028-07-14,P3118,Electronics,180.81,U852,21,Female,NY,26,4.2,1,957.08,4013.52
2028-07-15,P3119,Clothing,16.26,U546,26,Male,IL,29,3.4,1,1494.09,3183.93
2028-07-16,P3120,Furniture,873.58,U535,57,Female,CA,49,2.0,9,1545.39,4995.92
2028-07-17,P3121,Furniture,677.43,U109,44,Male,NY,35,2.1,8,1639.7,3549.43
2028-07-18,P3122,Electronics,237.8,U54,24,Male,OR,20,3.5,7,1624.43,4283.96
2028-07-19,P3123,Books,729.02,U175,49,Female,FL,35,3.5,6,1822.4,4996.23
2028-07-20,P3124,Electronics,521.42,U48,44,Male,NV,48,4.3,6,527.36,1645.6
2028-07-21,P3125,Electronics,518.8,U730,45,Male,NY,37,1.4,5,498.9,393.07
2028-07-22,P3126,Clothing,341.7,U347,35,Male,WA,0,1.3,5,1791.93,4882.72
2028-07-23,P3127,Electronics,951.41,U778,26,Male,FL,22,2.9,9,1962.67,137.45
2028-07-24,P3128,Furniture,896.77,U328,29,Female,OR,10,2.7,3,1098.83,139.97
2028-07-25,P3129,Furniture,767.86,U178,24,Female,NY,14,1.5,9,1417.71,4257.72
2028-07-26,P3130,Books,770.27,U847,21,Female,WA,25,2.1,5,688.67,4034.97
2028-07-27,P3131,Clothing,317.51,U861,41,Female,WA,9,2.0,7,1103.09,2036.95
2028-07-28,P3132,Books,196.08,U918,52,Male,IL,46,2.7,1,1653.08,123.35
2028-07-29,P3133,Books,243.02,U378,58,Male,NV,18,3.4,9,456.48,3241.89
2028-07-30,P3134,Books,432.43,U583,63,Male,WA,35,3.7,9,1257.09,4529.79
2028-07-31,P3135,Furniture,192.83,U754,56,Female,OR,46,2.4,1,1149.24,1618.82
2028-08-01,P3136,Books,955.6,U809,19,Female,CA,34,3.2,7,1898.3,4529.11
2028-08-02,P3137,Furniture,347.63,U265,53,Female,FL,36,3.1,2,819.71,4276.12
2028-08-03,P3138,Books,282.54,U417,19,Female,NV,23,3.4,9,1086.33,1484.07
2028-08-04,P3139,Furniture,174.96,U16,30,Male,WA,33,4.0,8,1903.15,534.97
2028-08-05,P3140,Furniture,366.63,U17,64,Female,TX,5,3.5,5,837.77,1019.59
2028-08-06,P3141,Clothing,740.5,U455,64,Female,IL,4,1.3,5,1489.6,3726.22
2028-08-07,P3142,Furniture,317.08,U524,26,Male,CA,26,3.6,6,1374.25,836.0
2028-08-08,P3143,Clothing,715.35,U228,63,Female,CA,46,3.2,9,471.77,2414.2
2028-08-09,P3144,Furniture,674.97,U653,46,Male,NV,12,2.9,4,535.12,4542.45
2028-08-10,P3145,Electronics,815.34,U851,48,Female,WA,11,2.5,5,1472.39,3427.92
2028-08-11,P3146,Electronics,200.88,U255,53,Male,CA,29,3.8,6,1405.98,2433.17
2028-08-12,P3147,Books,10.64,U502,41,Male,CA,36,1.0,6,222.83,2485.29
2028-08-13,P3148,Furniture,696.65,U630,46,Male,NV,38,3.3,8,1843.57,3842.12
2028-08-14,P3149,Clothing,459.53,U247,58,Female,OR,21,1.2,6,1367.22,3719.84
2028-08-15,P3150,Books,583.48,U40,41,Female,TX,20,2.2,5,1278.86,3618.78
2028-08-16,P3151,Books,888.86,U100,23,Female,IL,26,1.1,2,658.89,106.21
2028-08-17,P3152,Books,88.0,U621,55,Male,TX,19,1.7,2,152.89,4539.55
2028-08-18,P3153,Clothing,975.19,U925,60,Female,FL,33,2.5,5,440.33,4343.16
2028-08-19,P3154,Books,673.23,U647,52,Female,TX,29,2.7,2,939.03,1543.96
2028-08-20,P3155,Books,256.1,U767,56,Male,FL,19,1.3,6,899.69,2808.53
2028-08-21,P3156,Furniture,399.82,U89,23,Male,IL,22,4.5,2,1933.9,1998.71
2028-08-22,P3157,Books,814.75,U952,57,Male,IL,29,2.6,5,784.74,324.6
2028-08-23,P3158,Books,266.09,U586,27,Male,NY,34,1.5,4,813.71,1378.61
2028-08-24,P3159,Electronics,450.61,U278,39,Male,CA,16,3.6,2,521.91,4978.84
2028-08-25,P3160,Furniture,666.45,U40,30,Female,FL,18,2.6,4,62.05,594.22
2028-08-26,P3161,Clothing,479.01,U426,45,Male,NY,5,1.2,9,906.39,4568.74
2028-08-27,P3162,Furniture,977.6,U932,61,Female,NY,14,1.4,3,1396.29,1613.97
2028-08-28,P3163,Clothing,483.55,U808,23,Male,OR,35,1.8,2,274.37,852.31
2028-08-29,P3164,Furniture,543.47,U401,45,Female,NV,9,3.4,5,686.49,4495.72
2028-08-30,P3165,Electronics,721.52,U205,41,Male,TX,6,1.1,7,1462.19,965.51
2028-08-31,P3166,Furniture,668.15,U888,22,Male,FL,16,4.0,4,1330.62,2424.26
2028-09-01,P3167,Clothing,48.84,U899,60,Female,OR,34,1.5,9,348.72,1596.96
2028-09-02,P3168,Furniture,12.4,U580,56,Female,CA,35,1.7,3,1408.59,4021.83
2028-09-03,P3169,Books,264.19,U425,58,Male,CA,34,2.6,4,1943.46,2764.97
2028-09-04,P3170,Electronics,974.53,U424,21,Male,CA,20,4.7,2,252.23,1160.8
2028-09-05,P3171,Clothing,538.48,U968,22,Female,IL,13,3.7,8,1132.73,4844.03
2028-09-06,P3172,Electronics,765.62,U154,37,Male,CA,21,1.1,4,1363.53,1930.46
2028-09-07,P3173,Electronics,801.48,U538,22,Female,WA,12,4.0,3,980.55,2725.71
2028-09-08,P3174,Furniture,312.41,U872,50,Female,IL,25,3.1,4,1492.24,3065.25
2028-09-09,P3175,Clothing,391.41,U969,49,Male,CA,36,4.4,7,1624.53,4011.24
2028-09-10,P3176,Furniture,778.65,U760,24,Female,OR,31,1.0,6,534.32,175.67
2028-09-11,P3177,Clothing,147.4,U481,39,Male,FL,49,1.8,4,376.57,4674.76
2028-09-12,P3178,Books,441.93,U883,61,Male,NY,32,1.5,9,1402.74,1743.86
2028-09-13,P3179,Electronics,537.09,U465,24,Female,OR,24,2.2,6,1775.87,4317.12
2028-09-14,P3180,Furniture,353.66,U734,39,Female,NV,30,3.2,9,1327.63,1156.25
2028-09-15,P3181,Books,539.47,U597,58,Male,TX,14,4.6,4,111.27,2502.49
2028-09-16,P3182,Electronics,603.35,U355,46,Female,NV,0,3.7,6,914.56,1338.84
2028-09-17,P3183,Furniture,960.78,U502,21,Male,TX,35,1.8,2,101.95,3156.43
2028-09-18,P3184,Clothing,695.95,U947,34,Female,NY,20,3.7,5,1492.26,3512.39
2028-09-19,P3185,Books,289.62,U913,40,Male,NV,18,1.8,7,93.63,1732.22
2028-09-20,P3186,Books,659.48,U159,25,Female,FL,18,1.7,8,1611.66,4510.04
2028-09-21,P3187,Clothing,380.86,U788,24,Male,FL,49,3.2,6,772.11,206.08
2028-09-22,P3188,Electronics,194.06,U533,34,Male,WA,49,4.8,8,1427.08,4205.96
2028-09-23,P3189,Books,81.17,U368,46,Male,NY,43,2.0,3,1263.17,543.21
2028-09-24,P3190,Clothing,420.47,U572,20,Female,WA,7,1.7,3,1399.05,631.94
2028-09-25,P3191,Clothing,642.9,U791,24,Male,NY,29,1.5,2,357.27,3027.03
2028-09-26,P3192,Electronics,720.97,U544,33,Male,OR,23,2.8,2,997.33,3215.4
2028-09-27,P3193,Furniture,500.89,U270,32,Male,OR,40,2.4,9,1010.87,333.02
2028-09-28,P3194,Electronics,587.91,U247,45,Female,NY,45,3.1,8,85.69,955.92
2028-09-29,P3195,Furniture,347.96,U290,27,Female,CA,25,1.7,4,1938.37,2984.52
2028-09-30,P3196,Books,443.45,U11,22,Male,IL,41,4.4,9,223.39,3475.94
2028-10-01,P3197,Electronics,733.59,U875,53,Female,WA,47,1.3,5,1174.71,1841.67
2028-10-02,P3198,Clothing,872.56,U161,33,Female,FL,0,2.7,7,727.83,3952.55
2028-10-03,P3199,Furniture,379.9,U153,49,Female,NV,32,2.0,1,1719.78,3582.24
2028-10-04,P3200,Furniture,970.91,U454,37,Female,WA,7,2.8,3,57.93,1053.58
2028-10-05,P3201,Electronics,656.89,U868,25,Female,OR,7,1.9,4,919.3,4069.4
2028-10-06,P3202,Books,539.42,U186,59,Male,OR,19,4.9,7,85.84,802.16
2028-10-07,P3203,Furniture,313.64,U641,34,Female,IL,37,2.3,6,792.24,4272.6
2028-10-08,P3204,Furniture,371.17,U57,30,Female,NY,4,1.2,8,153.77,4578.71
2028-10-09,P3205,Electronics,957.1,U672,46,Female,TX,4,5.0,6,282.64,1695.07
2028-10-10,P3206,Electronics,384.53,U265,32,Female,NY,40,3.8,5,1353.17,3853.12
2028-10-11,P3207,Furniture,778.48,U335,38,Female,IL,0,2.1,5,515.74,1621.85
2028-10-12,P3208,Books,955.0,U352,27,Female,NV,44,4.4,1,783.32,2829.98
2028-10-13,P3209,Furniture,902.53,U299,32,Male,FL,46,1.6,1,1778.54,4065.96
2028-10-14,P3210,Furniture,871.81,U467,43,Male,CA,0,4.9,2,1623.28,1415.85
2028-10-15,P3211,Furniture,968.89,U416,54,Male,TX,27,2.5,4,431.56,2794.4
2028-10-16,P3212,Electronics,618.15,U220,44,Male,IL,2,1.8,3,1273.65,2467.78
2028-10-17,P3213,Books,555.84,U221,19,Male,WA,21,1.2,9,796.35,3062.53
2028-10-18,P3214,Books,559.85,U482,46,Female,IL,9,4.7,3,1981.67,4946.68
2028-10-19,P3215,Clothing,877.14,U581,58,Male,FL,25,1.7,1,1007.73,3188.93
2028-10-20,P3216,Furniture,300.15,U230,44,Female,WA,13,2.6,9,51.84,234.63
2028-10-21,P3217,Furniture,90.21,U724,56,Female,WA,0,4.8,6,892.89,3280.17
2028-10-22,P3218,Furniture,358.22,U647,46,Female,TX,27,3.7,3,1989.48,3392.59
2028-10-23,P3219,Clothing,570.25,U997,60,Female,OR,8,1.5,6,1941.03,4095.56
2028-10-24,P3220,Furniture,444.98,U382,24,Female,WA,7,3.7,1,1512.34,4683.32
2028-10-25,P3221,Clothing,868.4,U605,48,Female,NV,38,1.6,5,1128.43,4605.01
2028-10-26,P3222,Furniture,868.6,U375,29,Female,OR,37,1.1,2,177.34,2429.5
2028-10-27,P3223,Books,546.73,U677,39,Male,NY,18,4.4,9,1666.52,2324.47
2028-10-28,P3224,Electronics,925.41,U616,35,Female,NY,43,2.2,8,699.98,2133.78
2028-10-29,P3225,Electronics,116.55,U323,33,Male,WA,28,1.2,6,1415.16,4442.86
2028-10-30,P3226,Furniture,577.97,U860,29,Female,WA,4,3.6,8,82.45,219.23
2028-10-31,P3227,Clothing,192.28,U820,59,Female,NY,29,2.7,2,1518.68,3054.88
2028-11-01,P3228,Clothing,608.76,U93,54,Male,NV,44,3.4,4,1558.65,1354.83
2028-11-02,P3229,Books,586.02,U319,31,Male,NV,15,4.4,6,701.84,3745.86
2028-11-03,P3230,Electronics,886.01,U899,21,Female,TX,39,4.6,2,699.54,478.06
2028-11-04,P3231,Clothing,666.18,U382,33,Female,TX,49,4.0,7,1284.81,2988.4
2028-11-05,P3232,Books,843.01,U858,33,Male,IL,46,1.3,1,1206.19,4470.98
2028-11-06,P3233,Books,835.92,U47,42,Female,FL,42,2.9,7,373.26,4258.3
2028-11-07,P3234,Electronics,581.36,U866,22,Female,WA,4,2.1,8,1974.12,2027.49
2028-11-08,P3235,Furniture,160.66,U727,53,Female,IL,4,2.7,2,473.87,437.33
2028-11-09,P3236,Electronics,963.08,U115,50,Female,OR,44,3.3,6,920.58,2083.35
2028-11-10,P3237,Books,829.57,U125,47,Male,WA,44,1.4,1,733.89,3886.59
2028-11-11,P3238,Electronics,356.91,U5,22,Female,OR,43,3.5,6,1588.37,1206.0
2028-11-12,P3239,Clothing,520.07,U979,21,Male,NY,48,4.5,8,1977.2,1322.64
2028-11-13,P3240,Electronics,721.38,U111,19,Male,CA,30,1.3,6,1524.78,4718.69
2028-11-14,P3241,Books,132.78,U357,64,Male,NV,15,4.3,5,1907.8,3492.89
2028-11-15,P3242,Books,96.55,U484,21,Male,NV,23,2.8,1,703.14,2927.56
2028-11-16,P3243,Electronics,487.48,U640,57,Male,FL,11,3.9,6,1387.29,3413.31
2028-11-17,P3244,Books,975.96,U413,64,Male,FL,29,2.2,9,742.09,4166.07
2028-11-18,P3245,Furniture,636.96,U681,45,Female,NV,5,3.9,8,1923.33,470.56
2028-11-19,P3246,Furniture,533.36,U918,63,Male,NY,31,2.6,7,88.77,3958.98
2028-11-20,P3247,Books,608.62,U973,23,Female,CA,5,1.2,8,1033.62,3379.82
2028-11-21,P3248,Clothing,528.21,U775,34,Male,TX,21,4.0,1,497.02,4844.86
2028-11-22,P3249,Books,490.72,U89,48,Female,WA,9,4.6,4,829.64,3903.92
2028-11-23,P3250,Electronics,543.49,U320,35,Female,NV,6,2.0,1,341.97,4141.36
2028-11-24,P3251,Clothing,353.86,U516,32,Male,WA,13,3.2,5,257.18,1984.41
2028-11-25,P3252,Books,436.65,U667,36,Male,FL,22,3.4,1,1219.24,1414.16
2028-11-26,P3253,Furniture,200.04,U824,30,Male,WA,39,1.5,7,988.79,1874.43
2028-11-27,P3254,Books,549.74,U65,34,Male,FL,27,3.7,9,1101.93,3704.36
2028-11-28,P3255,Furniture,822.43,U629,60,Female,TX,31,2.0,5,92.5,4333.57
2028-11-29,P3256,Books,994.89,U853,37,Male,WA,25,3.3,8,1361.47,4413.72
2028-11-30,P3257,Clothing,560.55,U293,49,Male,NV,7,4.5,5,813.95,48.66
2028-12-01,P3258,Books,546.25,U853,25,Male,OR,17,2.1,9,1712.35,2033.49
2028-12-02,P3259,Books,534.91,U868,45,Female,OR,10,4.5,4,187.84,828.59
2028-12-03,P3260,Electronics,30.78,U171,57,Male,NV,25,4.1,3,595.11,2209.83
2028-12-04,P3261,Books,648.61,U824,52,Male,FL,8,1.7,1,440.49,4827.13
2028-12-05,P3262,Furniture,997.94,U14,46,Male,CA,35,1.2,2,1356.11,4326.76
2028-12-06,P3263,Furniture,789.46,U283,26,Male,FL,47,3.7,1,155.47,963.03
2028-12-07,P3264,Furniture,245.61,U695,30,Female,CA,15,1.6,2,360.93,4996.54
2028-12-08,P3265,Books,772.56,U992,42,Female,CA,38,4.4,5,203.86,4075.4
2028-12-09,P3266,Books,96.86,U667,55,Female,IL,17,2.1,4,1869.65,4104.14
2028-12-10,P3267,Furniture,98.41,U601,63,Male,FL,11,3.1,4,1765.31,3802.53
2028-12-11,P3268,Furniture,295.61,U858,50,Male,IL,20,2.1,3,1764.25,4443.88
2028-12-12,P3269,Clothing,829.73,U51,32,Female,NY,45,3.6,4,497.81,2957.12
2028-12-13,P3270,Clothing,147.67,U250,30,Male,NV,36,2.9,2,261.66,152.6
2028-12-14,P3271,Furniture,922.1,U602,54,Female,NV,14,2.2,7,442.27,1538.95
2028-12-15,P3272,Books,800.44,U172,60,Female,FL,41,1.6,3,239.49,3289.04
2028-12-16,P3273,Furniture,902.52,U270,48,Female,WA,36,2.0,9,700.61,574.84
2028-12-17,P3274,Clothing,77.67,U359,54,Female,FL,35,3.3,6,1417.38,1374.37
2028-12-18,P3275,Furniture,311.0,U947,55,Male,NY,21,2.2,3,792.57,992.92
2028-12-19,P3276,Furniture,615.02,U763,31,Female,FL,44,2.9,2,1952.63,3142.32
2028-12-20,P3277,Clothing,804.2,U735,56,Female,IL,0,3.3,7,158.38,4217.54
2028-12-21,P3278,Clothing,851.31,U133,40,Male,WA,22,1.1,3,177.84,4358.74
2028-12-22,P3279,Clothing,835.06,U110,52,Male,NV,28,2.2,5,1557.11,2292.59
2028-12-23,P3280,Furniture,855.44,U124,37,Female,NY,37,3.2,8,946.54,1885.01
2028-12-24,P3281,Clothing,164.62,U282,61,Female,CA,36,3.1,6,446.28,942.7
2028-12-25,P3282,Clothing,123.77,U754,21,Male,NY,32,1.6,4,339.17,1863.55
2028-12-26,P3283,Electronics,402.16,U170,47,Male,NY,26,4.3,9,1804.75,3657.68
2028-12-27,P3284,Clothing,301.01,U999,57,Female,OR,1,2.2,3,1445.68,2990.24
2028-12-28,P3285,Clothing,810.69,U599,49,Female,NV,13,4.8,6,1871.42,3656.72
2028-12-29,P3286,Clothing,253.58,U712,19,Female,NY,43,2.1,1,1553.79,386.37
2028-12-30,P3287,Books,422.86,U450,44,Female,TX,27,3.8,7,395.17,3072.16
2028-12-31,P3288,Electronics,66.64,U597,35,Female,TX,19,4.4,7,887.6,3073.5
2029-01-01,P3289,Clothing,617.04,U339,62,Male,IL,28,2.5,9,286.91,79.64
2029-01-02,P3290,Books,559.15,U559,18,Male,TX,29,4.1,9,1483.85,670.49
2029-01-03,P3291,Clothing,510.03,U696,23,Female,TX,37,3.0,4,68.5,2327.84
2029-01-04,P3292,Furniture,464.77,U266,36,Male,NV,47,2.6,1,1797.75,1914.2
2029-01-05,P3293,Furniture,549.89,U877,61,Female,WA,25,1.1,8,1252.3,2933.06
2029-01-06,P3294,Furniture,949.02,U406,34,Female,IL,6,4.1,5,715.53,2313.21
2029-01-07,P3295,Furniture,835.34,U428,49,Male,TX,8,2.1,8,1430.22,1878.16
2029-01-08,P3296,Books,764.88,U761,46,Female,IL,37,3.7,4,90.61,3577.19
2029-01-09,P3297,Furniture,121.69,U509,28,Male,IL,32,1.8,5,668.77,2577.73
2029-01-10,P3298,Clothing,295.67,U605,23,Female,OR,42,1.3,3,1966.59,2484.22
2029-01-11,P3299,Books,221.72,U468,51,Male,FL,34,3.3,4,872.09,4023.06
2029-01-12,P3300,Books,225.54,U865,59,Female,OR,1,3.8,5,1311.3,2815.65
2029-01-13,P3301,Electronics,141.38,U912,44,Male,WA,33,1.3,9,1508.92,1891.07
2029-01-14,P3302,Furniture,283.5,U170,58,Male,FL,2,2.7,2,1028.3,1109.25
2029-01-15,P3303,Electronics,442.85,U440,50,Female,CA,17,2.2,1,665.7,4656.32
2029-01-16,P3304,Electronics,206.27,U767,18,Female,IL,41,1.6,9,393.3,2370.23
2029-01-17,P3305,Furniture,286.22,U29,44,Female,NY,23,4.0,3,1135.44,4571.69
2029-01-18,P3306,Books,118.97,U851,19,Male,CA,41,2.0,1,1370.8,4362.2
2029-01-19,P3307,Books,114.62,U999,23,Male,WA,12,2.8,1,1199.0,4403.16
2029-01-20,P3308,Furniture,847.06,U450,27,Female,TX,38,1.2,7,354.49,4792.61
2029-01-21,P3309,Electronics,443.23,U399,48,Female,CA,3,3.5,8,842.98,1833.72
2029-01-22,P3310,Books,868.8,U224,32,Male,TX,14,1.6,4,1604.59,944.55
2029-01-23,P3311,Clothing,781.15,U409,47,Female,FL,9,1.5,1,893.74,3821.77
2029-01-24,P3312,Electronics,445.0,U388,21,Female,WA,30,3.3,2,1738.73,4386.24
2029-01-25,P3313,Books,327.4,U387,37,Male,OR,39,3.6,7,1367.58,1470.1
2029-01-26,P3314,Books,309.88,U193,26,Female,FL,2,2.3,3,1474.28,2362.53
2029-01-27,P3315,Books,226.21,U943,37,Female,NV,34,2.8,8,575.85,1561.77
2029-01-28,P3316,Furniture,884.15,U525,22,Male,TX,26,2.1,2,1361.57,1280.69
2029-01-29,P3317,Clothing,671.13,U821,62,Female,OR,11,2.7,3,1946.18,520.87
2029-01-30,P3318,Books,931.63,U395,40,Female,CA,19,5.0,7,1557.31,4467.87
2029-01-31,P3319,Furniture,534.02,U306,43,Male,OR,35,2.2,8,380.72,158.65
2029-02-01,P3320,Clothing,952.08,U197,49,Female,OR,1,2.3,6,1266.18,742.26
2029-02-02,P3321,Furniture,434.34,U687,37,Female,OR,1,2.8,9,1223.74,3334.12
2029-02-03,P3322,Electronics,476.32,U896,38,Female,TX,33,1.2,6,159.63,3798.99
2029-02-04,P3323,Books,192.07,U475,50,Male,IL,25,4.1,6,1224.54,2624.47
2029-02-05,P3324,Books,804.39,U487,27,Male,OR,26,1.2,3,1123.26,43.79
2029-02-06,P3325,Electronics,717.89,U803,64,Female,CA,7,3.1,6,115.22,817.07
2029-02-07,P3326,Clothing,93.24,U378,19,Male,CA,32,1.2,7,728.75,3737.5
2029-02-08,P3327,Clothing,388.99,U276,36,Female,CA,28,1.8,2,1043.26,2307.35
2029-02-09,P3328,Electronics,192.56,U791,42,Female,NY,36,1.4,4,253.06,266.73
2029-02-10,P3329,Clothing,214.59,U456,24,Female,FL,33,1.3,4,1248.78,2399.29
2029-02-11,P3330,Books,893.08,U285,58,Male,TX,35,4.1,6,744.5,2354.44
2029-02-12,P3331,Electronics,354.66,U403,59,Male,CA,45,2.3,5,1255.65,1971.7
2029-02-13,P3332,Books,960.8,U146,40,Male,TX,38,2.7,1,1331.82,1928.36
2029-02-14,P3333,Electronics,465.44,U226,38,Female,NY,33,2.8,9,1515.8,2357.94
2029-02-15,P3334,Clothing,257.69,U930,61,Female,IL,19,3.7,1,180.55,1695.13
2029-02-16,P3335,Clothing,253.18,U89,57,Female,CA,27,3.7,9,1522.89,4177.37
2029-02-17,P3336,Books,759.17,U988,51,Female,NV,42,4.7,5,811.41,2347.71
2029-02-18,P3337,Furniture,487.94,U450,42,Female,NY,43,4.3,9,1789.44,1127.19
2029-02-19,P3338,Electronics,493.65,U312,48,Female,NV,15,4.6,6,1963.74,118.37
2029-02-20,P3339,Books,689.46,U132,27,Male,OR,1,3.3,7,1775.24,298.8
2029-02-21,P3340,Clothing,590.03,U748,18,Female,NV,33,3.1,2,1963.23,644.77
2029-02-22,P3341,Clothing,853.09,U258,27,Female,CA,19,3.3,6,540.21,342.66
2029-02-23,P3342,Clothing,433.04,U869,27,Male,NY,16,3.4,6,1208.02,4392.43
2029-02-24,P3343,Furniture,287.61,U189,58,Male,WA,13,3.6,7,776.64,248.32
2029-02-25,P3344,Electronics,255.81,U246,20,Female,NV,45,1.8,2,1984.72,1003.54
2029-02-26,P3345,Clothing,19.53,U636,62,Male,WA,14,3.2,9,1602.07,653.58
2029-02-27,P3346,Books,568.12,U256,18,Male,NY,38,2.6,3,1777.81,1206.47
2029-02-28,P3347,Clothing,524.49,U324,47,Female,NV,49,4.2,8,1560.33,3691.25
2029-03-01,P3348,Furniture,733.71,U403,24,Female,WA,5,3.2,8,530.76,3779.59
2029-03-02,P3349,Books,772.8,U96,39,Female,FL,20,1.5,6,656.93,3945.66
2029-03-03,P3350,Furniture,591.83,U895,55,Male,IL,40,1.4,2,942.03,535.76
2029-03-04,P3351,Books,884.03,U754,58,Female,IL,32,1.7,9,1983.86,479.92
2029-03-05,P3352,Clothing,170.14,U852,29,Female,WA,19,1.7,2,261.69,4882.84
2029-03-06,P3353,Clothing,303.58,U361,60,Female,FL,42,3.2,9,1369.27,2819.6
2029-03-07,P3354,Electronics,171.29,U150,63,Male,NV,49,4.8,3,165.84,528.34
2029-03-08,P3355,Furniture,294.54,U529,48,Male,NV,1,2.6,7,700.35,878.29
2029-03-09,P3356,Books,482.8,U444,25,Male,OR,2,2.9,4,1777.6,3117.82
2029-03-10,P3357,Electronics,497.61,U557,35,Female,NY,43,2.8,2,403.25,1901.03
2029-03-11,P3358,Books,37.54,U11,51,Female,IL,31,3.6,9,1562.08,2981.12
2029-03-12,P3359,Books,480.54,U218,47,Male,OR,38,4.0,7,1279.74,4986.14
2029-03-13,P3360,Electronics,920.9,U222,56,Female,NV,28,3.5,1,1037.16,3260.34
2029-03-14,P3361,Furniture,770.24,U853,53,Female,FL,29,4.5,8,1669.81,3418.76
2029-03-15,P3362,Furniture,126.06,U381,54,Male,FL,33,1.1,6,1345.49,1946.09
2029-03-16,P3363,Books,146.3,U215,19,Female,IL,32,3.9,7,1609.46,4428.77
2029-03-17,P3364,Electronics,487.65,U761,57,Female,FL,28,2.1,7,1282.93,38.12
2029-03-18,P3365,Clothing,370.44,U531,43,Male,OR,37,2.3,9,1479.86,1620.16
2029-03-19,P3366,Books,349.38,U111,51,Male,IL,34,3.7,6,671.68,4102.81
2029-03-20,P3367,Furniture,714.98,U568,64,Female,NY,38,4.2,7,1543.07,814.28
